jesu,0.05208199040710576
christ,0.031773721558748774
lord,0.02203301895718151
shall,0.016467461986081136
discipl,0.014286250391963129
israel,0.013756276191892632
peopl,0.00991478410181338
king,0.009867323329177412
peter,0.00952635558135971
paul,0.009391502831300951
thing,0.008998100753313039
land,0.008946886989767222
spirit,0.007433026145499761
john,0.006797447836142999
church,0.006266699390719709
pharise,0.005690688634547976
judah,0.005568758170834619
gospel,0.004945191571017218
world,0.0048926055989378225
apostl,0.004818095374619361
grace,0.004600682349364645
jew,0.004584368128540657
faith,0.004233771902204826
simon,0.0042144705876921065
assuredli,0.004136147581618375
thu,0.004047526309918579
muhammad,0.0038174556446568977
immedi,0.0038014483047059296
synagogu,0.003737454493065971
teacher,0.003345453018708486
baptiz,0.003273773852785684
pilat,0.0031423238943777358
david,0.003118627905695924
galile,0.003114647690455199
preach,0.0030556028538969706
messeng,0.0030508331733345756
demon,0.0029612465129138367
hour,0.0029305004684853217
judea,0.002745101662755307
receiv,0.0026956686002378117
hous,0.002660724908407526
offer,0.0026552821877323792
son,0.002635916585051754
egypt,0.002624307935973363
aaron,0.0025856984101478445
certainli,0.0025408829241479964
bodi,0.002529265552677284
brethren,0.00252232144786533
mose,0.0025098213976031836
gentil,0.0024881715538588086
mani,0.002453217717611202
might,0.002380905108948545
children,0.0023508172098495516
caus,0.0023500082368729564
pharaoh,0.0023403658296314374
herod,0.0023390219552635026
jame,0.0023390219552635026
multitud,0.0022321767066659955
love,0.002229931198670267
philistin,0.0022080911472658073
dead,0.0021878996788284393
crucifi,0.0021726149727584474
host,0.002135434017571144
boat,0.0021105773614104335
angel,0.0020914844640110477
said,0.0020783591221188637
philip,0.002071408281228785
anoth,0.002063555184932971
scriptur,0.0020457829712805468
also,0.002042649255456252
hundr,0.0020182825822972757
sure,0.0019455225054874114
armi,0.0019413750100913353
burnt,0.0019412347521284823
worthi,0.001925200918163354
doctrin,0.0019176665126563954
inhabit,0.0018432161495077004
saw,0.0018377921724742076
greek,0.0018244754735084452
levit,0.0018158939765902243
barnaba,0.0018038713390641733
nazareth,0.0018038713390641733
fellow,0.0018022901271166575
ought,0.001773633471309215
guidanc,0.0017734642693342905
crowd,0.0017669098197731178
saint,0.0017535467330726758
daughter,0.0017467628774521281
betray,0.001741057209836807
bring,0.0017372994630178986
greet,0.0017316466484821765
marvel,0.0017203887122141568
anyon,0.0017167796216592244
camp,0.001696730055419368
famili,0.0016890634254026018
juda,0.0016701316260287757
joshua,0.001665952880399476
sat,0.0016631946482534594
anger,0.0016144427751120002
mind,0.0016069069983692215
conscienc,0.0016032689561543156
answer,0.0015845329579926605
heard,0.0015772406932923044
belov,0.0015680163714351012
quran,0.0015667166649970473
statut,0.0015667166649970473
back,0.001562449507288107
favor,0.0015527670632567298
law,0.0015496194224046984
turn,0.0015250432560861256
princ,0.0015219117890811066
year,0.0014758016723365867
written,0.0014584957707258098
exhort,0.0014471553778519107
likewis,0.001444145497589036
disbeliev,0.0014440628270037752
therefor,0.001443905927960158
besid,0.001434220533446591
council,0.0014326717051856611
mysteri,0.0014326717051856611
moab,0.0014324058681537476
etern,0.0014319454526999956
heal,0.0014312812422565078
day,0.0014245822482785034
come,0.0014193571337675773
caesar,0.0014027096832760866
kingdom,0.0014018662270714002
iniqu,0.0013903665606890135
certain,0.0013857743028337784
valley,0.001383710494105806
spiritu,0.0013835432329304342
tribul,0.0013835432329304342
solomon,0.0013816163912841717
make,0.001371188680681078
altar,0.0013528620508838599
amen,0.001344743133179614
ark,0.0013392674050710914
centurion,0.0013358661685032671
sexual,0.0013358661685032671
return,0.0013216947673588735
meet,0.001307831984547568
punish,0.00130047376182048
babylon,0.0012736117494069027
timothi,0.0012690274404601114
member,0.0012577339482483995
ephraim,0.0012532236354120647
began,0.0012470063427317654
enemi,0.0012387385469856934
collector,0.0012377434200635804
place,0.0012302310037375667
act,0.0012205089392415694
gold,0.0012100948158063744
creat,0.001205557579813882
asia,0.0012021934983289734
dwell,0.0011997429367964934
joab,0.0011949239264776416
partak,0.0011935449801906135
beg,0.0011875507265443155
baptism,0.001172953074554777
scribe,0.00117292988362621
battl,0.0011712902892845863
gilead,0.0011639616545200376
grain,0.0011567447019188493
flesh,0.0011560691162871436
torment,0.0011536635690953265
circumcis,0.0011423931906404834
macedonia,0.0011353643412919416
lawless,0.0011353643412919416
parabl,0.0011351562121444372
help,0.0011152315840655637
cover,0.001114987875941949
glori,0.001104168119562631
ram,0.0011002404964471435
book,0.0010946516977878603
hide,0.0010932219425504144
assyria,0.0010917285793039947
wick,0.001084641745766018
bull,0.0010842970524860525
bronz,0.0010832466992039959
enter,0.0010819478572723757
saul,0.001081728005085139
ministri,0.0010803099029313928
jacob,0.001072700906103809
caesarea,0.0010685399685321005
antioch,0.0010685399685321005
rather,0.0010640708335060238
water,0.0010622764283125257
captiv,0.001061702302736201
hand,0.001054544028453167
justifi,0.0010542397110709662
leader,0.001052966219068617
elect,0.001043983859395217
gate,0.0010431286778640702
persecut,0.0010385953323963368
like,0.001037940071359063
author,0.001037424039636658
made,0.001034044977546793
border,0.0010334190315801864
accus,0.0010196039078100101
river,0.0010182229911180436
godli,0.0010181567960684409
sanctuari,0.0010152625278933489
capernaum,0.0010017203792316964
bondserv,0.0010017203792316964
loud,0.000991944952314813
terribl,0.0009885681501527392
allmerci,0.0009885681501527392
sword,0.0009834505160736741
amaz,0.0009792719181787863
call,0.0009781529566291738
prison,0.0009716253347226611
tabernacl,0.0009709453114885021
benjamin,0.0009674056883827665
north,0.0009638054388767009
